name,mission,habitability_class,pl_rade,pl_eqt,pl_insol,pl_orbper,pl_orbsmax,pl_orbeccen,st_teff,st_rad,st_mass,st_lum,stellar_type,hz_position,n_imputed
K00892.02,kepler,NON_HABITABLE,1.78,992.0,229.37,3.96996298,0.046,0.0,5121.0,0.888,0.822,0.4885845675458093,K,-1.2192419098128886,1
K00893.01,kepler,NON_HABITABLE,2.66,1139.0,398.0,4.40841331,0.052,0.0,6007.0,0.961,0.968,1.083358046754287,F,-1.241087074694536,1
K00881.02,kepler,HABITABILITY_ZONE,4.53,236.0,0.73,226.8904775,0.6732,0.0,5067.0,0.75,0.789,0.33405721356550433,K,0.2953706991164284,1
K00883.01,kepler,NON_HABITABLE,12.04,929.0,175.76,2.688899233,0.0335,0.0,4820.0,0.639,0.699,0.19855671523323984,K,-1.206326889066894,1
K00884.01,kepler,NON_HABITABLE,4.16,686.0,52.32,9.439459486,0.0837,0.0,5097.0,0.779,0.891,0.36900152415910653,K,-1.1200377993899302,1
K00122.01,kepler,NON_HABITABLE,3.13,927.0,174.81,11.523067458,0.1017,0.0,5644.0,1.411,1.053,1.8201063219880027,G,-1.2060473538241558,1
K00884.02,kepler,NON_HABITABLE,2.92,530.0,18.65,20.47748843,0.1402,0.0,5097.0,0.779,0.891,0.36900152415910653,K,-0.9918458652164617,1
K00884.03,kepler,NON_HABITABLE,1.74,970.0,209.79,3.336123113,0.0418,0.0,5097.0,0.779,0.891,0.36900152415910653,K,-1.2151040302194582,1
K00886.01,kepler,NON_HABITABLE,1.72,453.0,9.9,8.01078456,0.0616,0.0,3713.0,0.47,0.484,0.037825983004520385,K,-0.8734155461547795,1
K00886.02,kepler,NON_HABITABLE,1.29,395.0,5.74,12.07134205,0.0809,0.0,3713.0,0.47,0.484,0.037825983004520385,K,-0.7366462758342898,1
K00886.03,kepler,HABITABILITY_ZONE,1.3,328.0,2.74,20.99587872,0.117,0.0,3713.0,0.47,0.484,0.037825983004520385,K,-0.48082396191876225,1
K00887.01,kepler,NON_HABITABLE,2.45,905.0,158.11,7.41113177,0.0748,0.0,5849.0,0.919,1.014,0.890537513277674,G,-1.2006983092703467,1
K00889.01,kepler,NON_HABITABLE,10.51,770.0,83.21,8.884922995,0.0786,0.0,5332.0,0.843,0.821,0.5175000815069812,G,-1.1593542277657731,1
K00890.01,kepler,NON_HABITABLE,8.95,986.0,223.19,8.09888906,0.0832,0.0,6214.0,1.076,1.169,1.555264462808422,F,-1.21799426172178,1
K00891.01,kepler,NON_HABITABLE,3.52,876.0,139.21,10.00653012,0.0933,0.0,6063.0,1.001,1.079,1.2198688407429246,F,-1.1935169892453266,1
K00012.01,kepler,NON_HABITABLE,13.16,911.0,163.04,17.855221681,0.1491,0.0,6823.0,1.367,1.386,3.64865856341264,F,-1.202361930064845,1
K00901.01,kepler,NON_HABITABLE,4.87,432.0,8.22,12.732624065,0.0881,0.0,3950.0,0.541,0.563,0.0641915146061303,K,-0.830691929491824,1
K00902.01,kepler,HABITABILITY_ZONE,4.78,226.0,0.62,83.92494032,0.3031,0.0,3960.0,0.509,0.526,0.05739988452351061,K,0.43369637069365485,1
K00903.01,kepler,NON_HABITABLE,6.96,998.0,234.28,5.007316661,0.0556,0.0,5865.0,0.827,0.914,0.7290843821366766,G,-1.220197966708415,1
K00904.01,kepler,NON_HABITABLE,1.85,931.0,177.19,2.211116989,0.0294,0.0,4500.0,0.646,0.71,0.15417352473178475,K,-1.206745971116209,1
K00904.02,kepler,NON_HABITABLE,1.9,400.0,6.04,27.9541337,0.1593,0.0,4500.0,0.646,0.71,0.15417352473178475,K,-0.7507819418023728,1
K00124.01,kepler,NON_HABITABLE,2.57,1008.0,244.3,12.69104387,0.1072,0.0,5869.0,1.626,1.019,2.826130622567676,G,-1.2220562993777124,1
K00896.01,kepler,NON_HABITABLE,4.14,598.0,30.14,16.23947096,0.1229,0.0,5191.0,0.837,0.937,0.45829987819102824,K,-1.059734132278678,1
K00896.02,kepler,NON_HABITABLE,2.96,819.0,106.44,6.308201629,0.0654,0.0,5191.0,0.837,0.937,0.45829987819102824,K,-1.1767970397033836,1
K00897.01,kepler,NON_HABITABLE,13.12,1497.0,1183.18,2.052349884,0.0322,0.0,5855.0,1.08,1.049,1.2349512638411577,G,-1.270008041090583,1
K00898.01,kepler,NON_HABITABLE,2.23,460.0,10.59,9.7704486,0.0714,0.0,3906.0,0.509,0.508,0.0543324427168755,K,-0.887766023324649,1
K00898.02,kepler,NON_HABITABLE,1.66,569.0,24.75,5.169804269,0.0467,0.0,3906.0,0.509,0.508,0.0543324427168755,K,-1.0338133696667802,1
K00123.02,kepler,NON_HABITABLE,2.48,771.0,83.56,21.22261195,0.1506,0.0,5945.0,1.302,1.009,1.9077616512555295,G,-1.1596675040231443,1
K00898.03,kepler,NON_HABITABLE,2.25,362.0,4.05,20.09017037,0.1154,0.0,3906.0,0.509,0.508,0.0543324427168755,K,-0.6276007100026345,1
K00899.01,kepler,NON_HABITABLE,1.16,429.0,8.01,7.11373257,0.0551,0.0,3561.0,0.411,0.44,0.024471818827059073,M,-0.8244930356543645,1
K00899.02,kepler,NON_HABITABLE,0.91,554.0,22.19,3.306551643,0.0331,0.0,3561.0,0.411,0.44,0.024471818827059073,M,-1.0183207564228252,1
K00899.03,kepler,HABITABILITY_ZONE,1.11,332.0,2.86,15.36845737,0.0922,0.0,3561.0,0.411,0.44,0.024471818827059073,M,-0.4976290156311881,1
K00900.01,kepler,NON_HABITABLE,4.56,833.0,113.75,13.81020318,0.1131,0.0,5942.0,1.142,1.009,1.4647297683390008,G,-1.1811450570881874,1
K00911.01,kepler,NON_HABITABLE,2.85,1182.0,461.07,4.093578461,0.0514,0.0,6077.0,0.999,1.077,1.2262601980300782,F,-1.2459701637888652,1
K00911.02,kepler,NON_HABITABLE,3.43,401.0,6.09,105.145959,0.4471,0.0,6077.0,0.999,1.077,1.2262601980300782,F,-0.7534760246014578,1
K00912.01,kepler,NON_HABITABLE,2.34,499.0,14.66,10.8484518,0.0815,0.0,4201.0,0.591,0.609,0.09801225882833801,K,-0.9511505538869642,1
K00912.02,kepler,NON_HABITABLE,1.18,587.0,28.06,6.66833241,0.0589,0.0,4201.0,0.591,0.609,0.09801225882833801,K,-1.050644022653771,1
K00913.01,kepler,NON_HABITABLE,10.55,1016.0,251.48,4.082274889,0.0479,0.0,5655.0,0.794,0.886,0.5808528869353491,G,-1.2233212603959798,1
K00914.01,kepler,NON_HABITABLE,1.87,1010.0,246.29,3.886655224,0.0451,0.0,5662.0,0.738,0.813,0.5042975915942504,G,-1.2224128690416594,1
K00904.03,kepler,HABITABILITY_ZONE,1.85,349.0,3.49,42.1406089,0.2095,0.0,4500.0,0.646,0.71,0.15417352473178475,K,-0.5745741337072645,1
K00904.04,kepler,NON_HABITABLE,1.62,728.0,66.47,4.617490562,0.048,0.0,4500.0,0.646,0.71,0.15417352473178475,K,-1.141457819112842,1
K00904.05,kepler,NON_HABITABLE,1.75,559.0,23.11,10.19849255,0.0814,0.0,4500.0,0.646,0.71,0.15417352473178475,K,-1.0242199547627102,1
K00906.01,kepler,NON_HABITABLE,2.47,782.0,88.23,7.15681552,0.0675,0.0,5029.0,0.838,0.798,0.40467771589425056,K,-1.16370024715301,1
K00906.02,kepler,NON_HABITABLE,2.43,579.0,26.49,17.64830851,0.1232,0.0,5029.0,0.838,0.798,0.40467771589425056,K,-1.04302258654128,1
K00906.03,kepler,NON_HABITABLE,1.08,938.0,182.76,4.14810719,0.0469,0.0,5029.0,0.838,0.798,0.40467771589425056,K,-1.2083314824959481,1
K00907.01,kepler,NON_HABITABLE,2.72,655.0,43.57,16.51410989,0.1199,0.0,5527.0,0.866,0.841,0.6305047353853621,G,-1.1018293522203144,1
K00907.02,kepler,NON_HABITABLE,3.14,536.0,19.55,30.1329298,0.179,0.0,5527.0,0.866,0.841,0.6305047353853621,G,-0.9992477124490753,1
K00907.03,kepler,NON_HABITABLE,1.36,990.0,227.24,4.79090809,0.0525,0.0,5527.0,0.866,0.841,0.6305047353853621,G,-1.2188175505381067,1
K00124.02,kepler,NON_HABITABLE,3.09,743.0,71.97,31.71981013,0.1975,0.0,5869.0,1.626,1.019,2.826130622567676,G,-1.1480245576026546,1
K00907.04,kepler,HABITABILITY_ZONE,2.64,360.0,3.97,99.6415962,0.3973,0.0,5527.0,0.866,0.841,0.6305047353853621,G,-0.6203378653752761,1
K00908.01,kepler,NON_HABITABLE,10.6,1162.0,431.02,4.708326451,0.0539,0.0,5560.0,1.21,0.94,1.2605631790721823,G,-1.24377769132888,1
K00910.01,kepler,NON_HABITABLE,2.68,850.0,123.33,5.392026903,0.0583,0.0,5198.0,0.801,0.915,0.421992607616139,K,-1.1862511294769504,1
K00928.01,kepler,NON_HABITABLE,2.42,1194.0,480.19,2.494170338,0.0351,0.0,5569.0,0.829,0.928,0.5955423399333997,G,-1.2472564244819087,1
K00929.01,kepler,NON_HABITABLE,9.66,1062.0,301.54,6.491682808,0.0715,0.0,6123.0,1.107,1.159,1.55184017089899,F,-1.2308374720483135,1
K00931.01,kepler,NON_HABITABLE,13.61,1212.0,508.65,3.855603916,0.0505,0.0,6033.0,1.046,1.153,1.30584424870076,F,-1.2490356978727852,1
K00125.01,kepler,NON_HABITABLE,13.26,484.0,13.01,38.47876629,0.2213,0.0,5510.0,0.879,0.973,0.641621422642967,G,-0.929168467666236,1
K00916.01,kepler,NON_HABITABLE,3.94,1155.0,421.03,3.314947362,0.0433,0.0,5609.0,0.944,0.983,0.7946583642313991,G,-1.2429974703765128,1
K00918.01,kepler,NON_HABITABLE,10.98,472.0,11.74,39.6431552,0.215,0.0,5231.0,0.9,0.844,0.5464099627754011,G,-0.9090715896825166,1
K00920.01,kepler,NON_HABITABLE,2.6,543.0,20.48,21.80451611,0.1406,0.0,5481.0,0.708,0.806,0.40756833383484875,G,-1.0064065133817937,1
K00921.01,kepler,NON_HABITABLE,2.53,680.0,50.6,10.28194593,0.088,0.0,5196.0,0.775,0.869,0.39443430978939015,K,-1.116825858661261,1
K00921.02,kepler,NON_HABITABLE,2.95,563.0,23.77,18.11993039,0.1284,0.0,5196.0,0.775,0.869,0.39443430978939015,K,-1.0281673635936501,1
K00921.03,kepler,NON_HABITABLE,1.7,949.0,191.78,3.78402867,0.0452,0.0,5196.0,0.775,0.869,0.39443430978939015,K,-1.210751195020017,1
K00922.01,kepler,NON_HABITABLE,2.94,964.0,204.1,5.15448142,0.0546,0.0,5431.0,0.884,0.816,0.6125174298166383,G,-1.2137910566816996,1
K00923.01,kepler,NON_HABITABLE,3.13,982.0,219.95,5.743469797,0.0625,0.0,5897.0,0.891,0.983,0.8649173907831287,G,-1.2173203317979557,1
K00924.01,kepler,NON_HABITABLE,4.06,577.0,26.13,39.4759093,0.2338,0.0,6225.0,1.031,1.091,1.4380350251129126,F,-1.0412319629753748,1
K00926.01,kepler,NON_HABITABLE,3.82,1273.0,621.92,3.166353562,0.0432,0.0,6007.0,0.998,1.072,1.1683859359987014,F,-1.2548604571907371,1
K00939.01,kepler,NON_HABITABLE,2.11,1315.0,705.93,3.388012244,0.0434,0.0,5553.0,1.25,0.949,1.3385217428261862,G,-1.2582418484407396,1
K00939.02,kepler,NON_HABITABLE,2.06,1097.0,341.48,5.83909761,0.0624,0.0,5553.0,1.25,0.949,1.3385217428261862,G,-1.2356075405984726,1
K00939.03,kepler,NON_HABITABLE,1.57,1681.0,1893.42,1.620467654,0.0265,0.0,5553.0,1.25,0.949,1.3385217428261862,G,-1.278374469626756,1
K00939.04,kepler,NON_HABITABLE,2.3,897.0,152.75,10.6816951,0.0933,0.0,5553.0,1.25,0.949,1.3385217428261862,G,-1.198797008370786,1
K00940.01,kepler,NON_HABITABLE,3.18,784.0,89.25,6.104849417,0.0583,0.0,5085.0,0.712,0.71,0.30536448569819336,K,-1.1645362690052965,1
K00127.01,kepler,NON_HABITABLE,10.43,1145.0,406.6,3.578780566,0.045,0.0,5524.0,0.994,0.95,0.8288618650741832,G,-1.2418197449651354,1
K00934.01,kepler,NON_HABITABLE,4.09,1013.0,248.57,5.826657508,0.0622,0.0,5561.0,1.06,0.943,0.9680950982116139,G,-1.2228153803866146,1
K00934.02,kepler,NON_HABITABLE,2.58,787.0,90.65,12.41216347,0.103,0.0,5561.0,1.06,0.943,0.9680950982116139,G,-1.1656638999178242,1
K00934.03,kepler,NON_HABITABLE,3.05,686.0,52.38,18.74649011,0.1355,0.0,5561.0,1.06,0.943,0.9680950982116139,G,-1.1201388235640084,1
K00935.01,kepler,NON_HABITABLE,5.5,781.0,87.76,20.86021229,0.1462,0.0,6035.0,1.257,0.958,1.8883146539490039,F,-1.163308750875887,1
K00935.02,kepler,NON_HABITABLE,5.22,615.0,33.82,42.63427848,0.2355,0.0,6035.0,1.257,0.958,1.8883146539490039,F,-1.073743280792392,1
K00935.03,kepler,NON_HABITABLE,4.0,484.0,12.94,87.6476068,0.3807,0.0,6035.0,1.257,0.958,1.8883146539490039,F,-0.9281116317876498,1
K00935.04,kepler,NON_HABITABLE,1.94,1010.0,246.13,9.61731426,0.0873,0.0,6035.0,1.257,0.958,1.8883146539490039,F,-1.2223838481650007,1
K00936.01,kepler,NON_HABITABLE,2.13,407.0,6.47,9.467821474,0.0691,0.0,3582.0,0.458,0.491,0.031112004458361403,M,-0.7700097363186374,1
K00936.02,kepler,NON_HABITABLE,1.24,893.0,151.14,0.893040969,0.0143,0.0,3582.0,0.458,0.491,0.031112004458361403,M,-1.1982060210082202,1
K00128.01,kepler,NON_HABITABLE,10.62,1008.0,244.42,4.942783419,0.0569,0.0,5514.0,0.978,1.003,0.7965984682192339,G,-1.2220777754296872,1
K00937.01,kepler,NON_HABITABLE,2.74,595.0,29.62,20.83426731,0.1483,0.0,5537.0,0.88,0.999,0.6557799716942168,G,-1.0575439197966103,1
K00938.01,kepler,NON_HABITABLE,3.12,807.0,100.34,9.94602357,0.0864,0.0,5344.0,1.013,0.867,0.754013981399435,G,-1.1728077207324425,1
K00938.02,kepler,NON_HABITABLE,1.45,1710.0,2031.84,1.04562195,0.0192,0.0,5344.0,1.013,0.867,0.754013981399435,G,-1.279468783350479,1
K00938.03,kepler,NON_HABITABLE,1.78,971.0,210.16,5.71462396,0.0597,0.0,5344.0,1.013,0.867,0.754013981399435,G,-1.2151864465047875,1
K01102.02,kepler,NON_HABITABLE,3.43,1050.0,287.91,8.14515981,0.076,0.0,5896.0,1.24,0.884,1.6740482839925792,G,-1.2289860877514225,1
K01102.03,kepler,NON_HABITABLE,43.17,792.0,93.03,18.9985279,0.1337,0.0,5896.0,1.24,0.884,1.6740482839925792,G,-1.167522464859354,1
K01102.04,kepler,NON_HABITABLE,2.07,1305.0,686.99,4.24439049,0.0492,0.0,5896.0,1.24,0.884,1.6740482839925792,G,-1.2575341829595237,1
K01103.01,kepler,NON_HABITABLE,7.12,485.0,13.09,90.1240507,0.427,0.0,6520.0,1.215,1.279,2.403464152884163,F,-0.9303353494282616,1
K00150.02,kepler,NON_HABITABLE,2.32,538.0,19.83,28.5742692,0.1681,0.0,5551.0,0.812,0.776,0.5640163297446168,G,-1.0014483177405185,1
K01168.01,kepler,HABITABILITY_ZONE,3.87,242.0,0.81,856.672115,1.8045,0.0,6449.0,1.309,1.063,2.670198275980938,F,0.21204545082694787,1
K01169.01,kepler,NON_HABITABLE,1.32,1943.0,3362.71,0.689210173,0.0156,0.0,5630.0,0.954,1.064,0.8238061677085333,G,-1.2862548263074167,1
K01170.01,kepler,NON_HABITABLE,1.84,839.0,117.5,7.34373964,0.0697,0.0,5757.0,0.762,0.865,0.5746316871758378,G,-1.1832177817103364,1
K00970.01,kepler,NON_HABITABLE,34.39,3145.0,23135.72,3.9886021,0.0622,0.0,4813.0,13.652,2.016,90.1053786901322,K,-1.3009122579503307,1
K00971.01,kepler,NON_HABITABLE,133.56,5862.0,277887.7,0.533059312,0.0167,0.0,8523.0,4.051,2.166,78.01698278126634,A,-1.3073375297772352,1
K00139.01,kepler,HABITABILITY_ZONE,7.67,333.0,2.92,224.7789355,0.7456,0.0,5873.0,1.235,1.092,1.6348150565232693,G,-0.5062360646024602,1
K01106.01,kepler,NON_HABITABLE,2.47,1037.0,273.78,7.42608123,0.0778,0.0,6049.0,1.176,1.14,1.6681830027636066,F,-1.2269231137443155,1
K01106.02,kepler,NON_HABITABLE,1.62,803.0,98.51,15.9868932,0.1297,0.0,6049.0,1.176,1.14,1.6681830027636066,F,-1.1715407045124548,1
K01108.01,kepler,NON_HABITABLE,13.92,1171.0,443.58,18.92537246,0.1694,0.0,4941.0,4.885,1.808,12.813956990914193,K,-1.2447207726468907,1
K01174.01,kepler,NON_HABITABLE,2.99,25.0,9.620584658884844e-05,129995.7784,44.9892,0.0,4500.0,0.726,0.717,0.19472333848098367,K,3.0,2
K01175.01,kepler,NON_HABITABLE,1.78,688.0,53.09,31.5925809,0.1967,0.0,5676.0,1.487,1.016,2.06769365232817,G,-1.1214102785092788,1
K01175.02,kepler,NON_HABITABLE,1.55,844.0,119.87,17.157236,0.1309,0.0,5676.0,1.487,1.016,2.06769365232817,G,-1.1844782886555425,1
K01176.01,kepler,NON_HABITABLE,8.78,753.0,76.1,1.97376085,0.025,0.0,3807.0,0.503,0.534,0.047880887056199674,K,-1.1524779340352524,1
K00972.01,kepler,NON_HABITABLE,8.25,1768.0,2310.43,13.118962443,0.1376,0.0,7221.0,4.24,2.018,44.036805139974,F,-1.2813650414985267,1
K00972.02,kepler,NON_HABITABLE,2.78,2101.0,4601.71,7.82187328,0.0975,0.0,7221.0,4.24,2.018,44.036805139974,F,-1.2896934650448406,1
K00974.01,kepler,NON_HABITABLE,2.52,675.0,49.16,53.5057611,0.2934,0.0,6247.0,1.762,1.174,4.259832692407174,F,-1.1140182303834851,1
K00975.01,kepler,NON_HABITABLE,1.69,1784.0,2388.98,2.785821236,0.0408,0.0,6202.0,1.733,1.162,4.003306883836486,F,-1.2818387956227644,1
K01050.01,kepler,NON_HABITABLE,1.41,1331.0,740.47,1.269091415,0.0214,0.0,5041.0,0.766,0.807,0.34136503795599027,K,-1.2594620661886569,1
K01050.02,kepler,NON_HABITABLE,1.36,1016.0,251.77,2.853133997,0.0367,0.0,5041.0,0.766,0.807,0.34136503795599027,K,-1.22337029099411,1
K01051.01,kepler,NON_HABITABLE,2.01,985.0,222.91,6.79685353,0.0714,0.0,6061.0,0.97,1.05,1.1439717896545434,F,-1.2179372165748086,1
K01108.02,kepler,NON_HABITABLE,5.88,2740.0,13331.51,1.475323222,0.0309,0.0,4941.0,4.885,1.808,12.813956990914193,K,-1.2980462159951154,1
K01108.03,kepler,NON_HABITABLE,7.62,1941.0,3354.56,4.15246118,0.0616,0.0,4941.0,4.885,1.808,12.813956990914193,K,-1.2862260635706353,1
K01110.01,kepler,NON_HABITABLE,1.59,890.0,148.62,8.7348852,0.0843,0.0,5982.0,0.96,1.047,1.0632192012752566,G,-1.1972644978755005,1
K00151.01,kepler,NON_HABITABLE,5.24,848.0,122.34,13.4471791,0.1109,0.0,6276.0,1.041,1.001,1.5147044767804232,F,-1.1857512860098103,1
K00134.01,kepler,NON_HABITABLE,12.1,588.0,28.2,67.5923754,0.3582,0.0,6038.0,1.744,1.341,3.6421691062114987,F,-1.0512580068181676,1
K01052.01,kepler,NON_HABITABLE,2.54,755.0,76.66,17.02902786,0.1243,0.0,5839.0,1.067,0.881,1.192277779751185,G,-1.1530485054359418,1
K01052.02,kepler,NON_HABITABLE,1.67,1022.0,258.41,6.84619236,0.0677,0.0,5839.0,1.067,0.881,1.192277779751185,G,-1.2244905769197958,1
K01052.03,kepler,NON_HABITABLE,2.39,476.0,12.14,67.8321638,0.3123,0.0,5839.0,1.067,0.881,1.192277779751185,G,-0.9157497520973455,1
K01052.04,kepler,NON_HABITABLE,2.39,554.0,22.21,43.1312147,0.2309,0.0,5839.0,1.067,0.881,1.192277779751185,G,-1.0184950633833123,1
K01053.01,kepler,NON_HABITABLE,1.54,1741.0,2174.33,1.224866441,0.0219,0.0,5553.0,1.107,0.933,1.0497856839837485,G,-1.2804842286019265,1
K01112.01,kepler,NON_HABITABLE,2.33,566.0,24.27,37.8102649,0.2188,0.0,6085.0,0.973,0.976,1.1693990080682923,F,-1.031079477332753,1
K01113.01,kepler,NON_HABITABLE,2.48,695.0,55.1,25.93406406,0.1749,0.0,5952.0,1.225,1.059,1.6967528129903962,G,-1.1248858035759965,1
K01113.02,kepler,NON_HABITABLE,2.73,471.0,11.59,83.4463485,0.3813,0.0,5952.0,1.225,1.059,1.6967528129903962,G,-0.9064988266692763,1
K01115.01,kepler,NON_HABITABLE,2.03,866.0,132.94,12.99204853,0.1071,0.0,5765.0,1.242,0.968,1.5350946160501482,G,-1.1908059422185169,1
K00152.01,kepler,NON_HABITABLE,7.14,592.0,29.07,52.09081627,0.2822,0.0,6198.0,1.324,1.101,2.3306495110659315,F,-1.0551753843753782,1
K00984.01,kepler,NON_HABITABLE,2.29,942.0,186.31,4.28746668,0.0501,0.0,5296.0,0.815,0.911,0.4707624707350094,G,-1.2093051075269106,1
K00986.01,kepler,NON_HABITABLE,1.92,782.0,88.36,8.18739443,0.0745,0.0,5251.0,0.849,0.821,0.4937170938448687,G,-1.1638119800072622,1
K00986.02,kepler,NON_HABITABLE,1.75,372.0,4.53,76.0498163,0.329,0.0,5251.0,0.849,0.821,0.4937170938448687,G,-0.6646114507100024,1
K00139.02,kepler,NON_HABITABLE,1.67,1356.0,798.41,3.341799486,0.0451,0.0,5873.0,1.235,1.092,1.6348150565232693,G,-1.2613285663477045,1
K01116.01,kepler,NON_HABITABLE,1.68,1160.0,428.25,3.749105745,0.047,0.0,5751.0,0.983,0.987,0.9523031401117372,G,-1.2435634744446065,1
K01117.01,kepler,NON_HABITABLE,3.51,1422.0,965.62,11.08956602,0.1114,0.0,6353.0,2.867,1.497,12.063283033994784,F,-1.2657376225417865,1
K01118.01,kepler,NON_HABITABLE,2.67,1004.0,240.11,7.37290344,0.0737,0.0,5973.0,1.07,0.982,1.312902044638372,G,-1.221293593523686,1
K01193.01,kepler,NON_HABITABLE,10.4,366.0,4.26,119.0624882,0.4328,0.0,5697.0,0.92,0.76,0.8032583389466954,G,-0.6443852881999449,1
K01194.01,kepler,NON_HABITABLE,2.01,543.0,20.59,8.70798309,0.0695,0.0,4362.0,0.554,0.59,0.10010525695585203,K,-1.0071943884522159,1
K01194.02,kepler,NON_HABITABLE,1.57,454.0,10.08,14.8623076,0.0993,0.0,4362.0,0.554,0.59,0.10010525695585203,K,-0.8773825937804529,1
K01194.03,kepler,NON_HABITABLE,1.23,694.0,54.8,4.17634276,0.0426,0.0,4362.0,0.554,0.59,0.10010525695585203,K,-1.1243734916961898,1
K00152.02,kepler,NON_HABITABLE,3.63,734.0,68.46,27.40229859,0.1839,0.0,6198.0,1.324,1.101,2.3306495110659315,F,-1.1439198678954112,1
K00987.01,kepler,NON_HABITABLE,1.21,1101.0,347.01,3.179267286,0.0418,0.0,5511.0,0.857,0.96,0.6103486639791923,G,-1.2362015929112273,1
K00988.01,kepler,NON_HABITABLE,2.18,672.0,48.37,10.38122447,0.0871,0.0,5095.0,0.78,0.816,0.3693691917261199,K,-1.1124219736769492,1
K00988.02,kepler,NON_HABITABLE,2.82,505.0,15.33,24.5709023,0.1547,0.0,5095.0,0.78,0.816,0.3693691917261199,K,-0.9591217834137498,1
K00135.01,kepler,NON_HABITABLE,12.14,1489.0,1162.54,3.024092505,0.0438,0.0,6063.0,1.358,1.227,2.245145664345481,F,-1.2696551432613157,1
K01059.01,kepler,NON_HABITABLE,1.14,1734.0,2138.47,1.022678654,0.019,0.0,5366.0,1.02,0.875,0.7771372517459253,G,-1.2802382691759904,1
K01060.01,kepler,NON_HABITABLE,2.98,1005.0,240.8,12.10968709,0.1019,0.0,6021.0,1.458,0.96,2.5170060944257684,F,-1.2214199121350222,1
K01060.02,kepler,NON_HABITABLE,1.7,1372.0,835.65,4.75796103,0.0547,0.0,6021.0,1.458,0.96,2.5170060944257684,F,-1.2624239095564853,1
K01060.03,kepler,NON_HABITABLE,2.96,843.0,119.42,20.4972755,0.1447,0.0,6021.0,1.458,0.96,2.5170060944257684,F,-1.1842383212528482,1
K01199.01,kepler,HABITABILITY_ZONE,2.28,348.0,3.48,53.5292702,0.2548,0.0,4736.0,0.708,0.791,0.2271998291998801,K,-0.5731906391743113,1
K01201.01,kepler,NON_HABITABLE,1.01,615.0,33.79,2.757584622,0.0296,0.0,3683.0,0.424,0.454,0.029801168903358394,M,-1.073622874183786,1
K01202.01,kepler,NON_HABITABLE,1.16,1115.0,365.72,0.928310036,0.0159,0.0,4109.0,0.602,0.621,0.09307483133292498,K,-1.2381131309611328,1
K00152.03,kepler,NON_HABITABLE,3.39,929.0,176.29,13.48457668,0.1146,0.0,6198.0,1.324,1.101,2.3306495110659315,F,-1.2064833745885777,1
K01203.01,kepler,NON_HABITABLE,3.7,563.0,23.82,31.8841473,0.1994,0.0,5779.0,0.974,1.037,0.953286410328205,G,-1.0284684001130022,1
K00989.03,kepler,NON_HABITABLE,86.13,660.0,44.83,16.15811112,0.1233,0.0,5619.0,0.874,0.956,0.6860467384131955,G,-1.1047739874702611,1
K00991.01,kepler,NON_HABITABLE,1.62,750.0,74.8,12.06222962,0.0993,0.0,5547.0,0.933,0.897,0.7424900896822176,G,-1.1511142085600883,1
K00992.01,kepler,NON_HABITABLE,2.41,931.0,177.83,9.93146307,0.0915,0.0,5782.0,1.22,1.035,1.4987414584395589,G,-1.2069322628910495,1
K00993.01,kepler,NON_HABITABLE,1.75,618.0,34.57,21.85362905,0.1515,0.0,5830.0,0.876,0.97,0.7986879674917623,G,-1.0763016528175913,1
K01060.04,kepler,NON_HABITABLE,1.74,1144.0,405.75,8.19345065,0.0785,0.0,6021.0,1.458,0.96,2.5170060944257684,F,-1.241748165093968,1
K01061.01,kepler,NON_HABITABLE,2.02,533.0,19.02,41.8059544,0.2329,0.0,5907.0,0.973,0.961,1.0384564168636747,G,-0.9949498060992308,1
K00148.01,kepler,NON_HABITABLE,1.85,932.0,177.79,4.77800306,0.0528,0.0,5192.0,0.873,0.856,0.4989556363343928,K,-1.2069215359192929,1
K01127.01,kepler,NON_HABITABLE,2.26,1007.0,242.97,5.32667299,0.0601,0.0,5831.0,0.921,1.016,0.8834584650635623,G,-1.2218166263102241,1
K01191.01,kepler,NON_HABITABLE,3.29,858.0,127.95,8.17242644,0.0779,0.0,5705.0,0.905,0.943,0.7816538363507723,G,-1.188504826798438,1
K01192.01,kepler,NON_HABITABLE,57.82,169.0,0.19,1295.362215,2.2372,0.0,5609.0,1.048,0.889,0.979397600443482,G,1.8057278661706075,1
K00993.02,kepler,NON_HABITABLE,1.45,734.0,68.66,13.0607936,0.1075,0.0,5830.0,0.876,0.97,0.7986879674917623,G,-1.144157993896815,1
K00994.01,kepler,NON_HABITABLE,2.12,1046.0,283.62,4.2989201,0.0492,0.0,5300.0,0.986,0.861,0.6911177046272563,G,-1.2283761967828533,1
K01066.01,kepler,NON_HABITABLE,9.29,943.0,187.27,5.714817603,0.0597,0.0,5695.0,0.842,0.869,0.6718832386735215,G,-1.2095618543999938,1
K01069.01,kepler,NON_HABITABLE,2.86,748.0,74.13,8.70420525,0.0772,0.0,5074.0,0.863,0.809,0.44475224941804686,K,-1.1503978738554785,1
K01127.02,kepler,NON_HABITABLE,1.39,875.0,138.51,8.1280933,0.0796,0.0,5831.0,0.921,1.016,0.8834584650635623,G,-1.1932230896377778,1
K01127.03,kepler,NON_HABITABLE,1.19,1242.0,562.48,2.83668931,0.0395,0.0,5831.0,0.921,1.016,0.8834584650635623,G,-1.2520231317180395,1
