rowid,toi,toipfx,tid,ctoi_alias,pl_pnum,tfopwg_disp,rastr,ra,raerr1,raerr2,decstr,dec,decerr1,decerr2,st_pmra,st_pmraerr1,st_pmraerr2,st_pmralim,st_pmrasymerr,st_pmdec,st_pmdecerr1,st_pmdecerr2,st_pmdeclim,st_pmdecsymerr,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_tranmidsymerr,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbpersymerr,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhlim,pl_trandurhsymerr,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_trandepsymerr,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radesymerr,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_insolsymerr,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,pl_eqtsymerr,st_tmag,st_tmagerr1,st_tmagerr2,st_tmaglim,st_tmagsymerr,st_dist,st_disterr1,st_disterr2,st_distlim,st_distsymerr,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_teffsymerr,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_loggsymerr,st_rad,st_raderr1,st_raderr2,st_radlim,st_radsymerr,toi_created,rowupdate,habitability_class,radius_similarity,insol_similarity,temp_similarity,in_hz_conservative,is_rocky,is_earth_sized,pl_orbper_log,pl_insol_log,depth_duration_ratio,tmag_bright
6517,6701.01,6701,349789882,349789882.01,1,PC,07h33m27.08s,113.362847,,,-62d29m09.55s,-62.485985,,,-7.391,0.168,-0.168,0.0,1.0,11.417,0.172,-0.172,0.0,1.0,2459972.53548,0.002866,-0.002866,0,1,10.018102,0.000222,-0.000222,0,1,2.6562286,0.2004954,-0.2004954,0,1,1791.2124346,167.6255,-167.6255,0,1,12.3167818,8.193717,-8.193717,0,1,703.2874741,,,,,1313.4180191,,,,,11.3908,0.006,-0.006,0,1,619.711,32.4865,-32.4865,0,1,6697.0,750.5,-750.5,0,1,4.21,1.98,-1.98,0,1,2.0266299,0.144699,-0.144699,0,1,2023-10-05 21:57:58,2024-12-05 16:02:02,NON_HABITABLE,0.0,0.0,0.0,0,0,0,2.3995395565861815,6.5571866167004105,674.3439778699853,0
6518,6702.01,6702,179442778,179442778.01,1,PC,05h21m17.7s,80.323733,,,-66d49m59.54s,-66.833206,,,21.047,0.038,-0.038,0.0,1.0,30.102,0.034,-0.034,0.0,1.0,2459036.541035,0.006998,-0.006998,0,1,2.1874712,2.53e-05,-2.53e-05,0,1,6.154356,0.7265069,-0.7265069,0,1,768.888544,84.39884,-84.39884,0,1,3.3333783,5.065144,-5.065144,0,1,200.423599,,,,,959.6369543,,,,,12.9757,0.006,-0.006,0,1,188.499,0.717,-0.717,0,1,4454.0,122.71,-122.71,0,1,4.59483,0.0976288,-0.0976288,0,1,0.698505,0.0561809,-0.0561809,0,1,2023-10-05 21:57:58,2025-03-20 12:04:04,NON_HABITABLE,0.76666217,0.0,0.0,0,0,0,1.1592278751496083,5.305410148196598,124.93401731488765,0
6519,6703.01,6703,255560319,255560319.01,1,PC,06h24m17.19s,96.071638,,,-53d34m32.49s,-53.575693,,,-39.515,0.045,-0.045,0.0,1.0,57.25,0.062,-0.062,0.0,1.0,2458365.827298,0.016335,-0.016335,0,1,49.6178223,0.0007248,-0.0007248,0,1,14.0758927,0.6766923,-0.6766923,0,1,88.0818849,10.856347,-10.856347,0,1,2.4730956,0.5435398,-0.5435398,0,1,72.767119,,,,,744.9095545,,,,,8.4379,0.006,-0.006,0,1,151.189,0.565,-0.565,0,1,5494.7,106.726,-106.726,0,1,3.63775,0.0743375,-0.0743375,0,1,2.46205,0.118015,-0.118015,0,1,2023-10-05 21:57:58,2024-12-05 16:02:02,NON_HABITABLE,0.8526904399999999,0.0,0.02018089099999998,0,0,0,3.9243037336463287,4.300913090317676,6.257640671156817,1
6521,6704.02,6704,342449055,342449055.02,2,PC,08h15m59.65s,123.998559,,,-59d19m37.33s,-59.327035,,,-1.5065,0.047,-0.047,0.0,1.0,-3.7245,0.046,-0.046,0.0,1.0,2459235.555909,0.004337,-0.004337,0,1,6.8275101,5.3e-05,-5.3e-05,0,1,3.2903924,0.3093571,-0.3093571,0,1,1559.4770206,312.3269,-312.3269,0,1,5.0896772,1.4430873,-1.4430873,0,1,201.3753096,,,,,960.7741393,,,,,10.746,0.02,-0.02,0,1,373.675,4.2925,-4.2925,0,1,5780.0,128.2,-128.2,0,1,4.438,0.08130604999999999,-0.08130604999999999,0,1,1.0,0.06,-0.06,0,1,2023-10-05 21:58:49,2024-02-27 12:02:47,NON_HABITABLE,0.5910322800000001,0.0,0.0,0,0,0,2.057644464540172,5.310123941829859,473.9485012947084,0
6522,6705.01,6705,379717270,379717270.01,1,PC,14h40m00.94s,220.003903,,,-52d54m36.18s,-52.910049,,,0.761,0.071,-0.071,0.0,1.0,-9.097,0.077,-0.077,0.0,1.0,2459336.341283,0.000793,-0.000793,0,1,8.4457042,1.35e-05,-1.35e-05,0,1,1.6861879,0.0635992,-0.0635992,0,1,3848.7179165,168.89085,-168.89085,0,1,21.1100738,1.1485826,-1.1485826,0,1,1720.4138176,,,,,1642.5854822,,,,,10.2734,0.006,-0.006,0,1,478.245,8.6025,-8.6025,0,1,6392.0,197.0,-197.0,0,1,3.5,0.74,-0.74,0,1,2.8927801,0.131065,-0.131065,0,1,2023-10-05 21:58:49,2023-10-06 12:02:52,NON_HABITABLE,0.0,0.0,0.0,0,0,0,2.2455600561413442,7.450901219137963,2282.4951086441147,0
6523,6706.01,6706,411731278,411731278.01,1,PC,14h17m05.49s,214.272868,,,-55d31m18.14s,-55.521705,,,-40.701,0.069,-0.069,0.0,1.0,-10.149,0.123,-0.123,0.0,1.0,2458597.457184,0.001385,-0.001385,0,1,7.5757446,1.56e-05,-1.56e-05,0,1,1.8699103,0.1629069,-0.1629069,0,1,3661.6696028,225.92989,-225.92989,0,1,12.6097244,0.6699068,-0.6699068,0,1,1238.973852,,,,,1513.1615068,,,,,8.239,0.006,-0.006,0,1,168.118,1.4035,-1.4035,0,1,8044.0,220.0,-220.0,0,1,4.17155,0.322274,-0.322274,0,1,1.89254,0.0668945,-0.0668945,0,1,2023-10-05 21:58:49,2025-04-11 12:03:11,NON_HABITABLE,0.0,0.0,0.0,0,0,0,2.1489378231014076,7.1228455712799725,1958.2049708988873,1
6524,6707.01,6707,287328202,287328202.01,1,PC,07h19m03.23s,109.763471,,,-58d06m55.89s,-58.115526,,,-3.094,0.036,-0.036,0.0,1.0,28.491,0.037,-0.037,0.0,1.0,2459966.304106,0.003294,-0.003294,0,1,3.8347282,0.0001004,-0.0001004,0,1,3.4951108,0.3781832,-0.3781832,0,1,1112.3388758,76.01109,-76.01109,0,1,5.6648123,0.8537602,-0.8537602,0,1,1226.7862371,,,,,1509.4265104,,,,,12.3332,0.006,-0.006,0,1,641.467,6.728,-6.728,0,1,6088.34,121.152,-121.152,0,1,4.09655,0.0793673,-0.0793673,0,1,1.58202,0.0733417,-0.0733417,0,1,2023-10-05 21:58:50,2024-12-05 16:02:02,NON_HABITABLE,0.5335187699999999,0.0,0.0,0,0,0,1.5758249122268877,7.112968019531645,318.2555922245463,0
6525,6708.01,6708,269849065,269849065.01,1,PC,04h36m34.7s,69.144564,,,-81d17m34.59s,-81.292943,,,78.376,0.077,-0.077,0.0,1.0,161.635,0.091,-0.091,0.0,1.0,2458326.156737,0.001933,-0.001933,0,1,4.2290856,1.14e-05,-1.14e-05,0,1,1.8943522,0.2139174,-0.2139174,0,1,2605.430842,309.7241,-309.7241,0,1,1.915198,0.1754237,-0.1754237,0,1,8.895495,,,,,440.4658878,,,,,12.8676,0.007,-0.007,0,1,49.5741,0.1017,-0.1017,0,1,3264.0,157.0,-157.0,0,1,4.90343,0.0030952,-0.0030952,0,1,0.320782,0.0096852,-0.0096852,0,1,2023-10-05 21:59:27,2025-03-04 12:03:15,NON_HABITABLE,0.9084802,0.21045049999999998,0.6290682244,0,1,0,1.654236425314879,2.2920796030685926,1375.3669811944258,0
6526,6709.01,6709,20375215,20375215.01,1,PC,11h10m25.97s,167.608218,,,-29d24m51.49s,-29.414302,,,-9.948,0.064,-0.064,0.0,1.0,-74.913,0.059,-0.059,0.0,1.0,2458544.543307,0.002011,-0.002011,0,1,2.3477336,1.22e-05,-1.22e-05,0,1,1.8624266,0.387681,-0.387681,0,1,182.9434914,22.964375,-22.964375,0,1,1.0903541,0.3440043,-0.3440043,0,1,215.4979378,,,,,977.1934094,,,,,8.8392,0.006,-0.006,0,1,39.7429,0.06635,-0.06635,0,1,4799.0,138.811,-138.811,0,1,4.66766,0.0993563,-0.0993563,0,1,0.678033,0.0523719,-0.0523719,0,1,2023-10-05 21:59:27,2024-01-23 12:02:45,NON_HABITABLE,0.99096459,0.0,0.0,0,1,1,1.208283579568904,5.3775810222239695,98.22851175530259,1
6528,6710.01,6710,143842198,143842198.01,1,PC,07h55m39.9s,118.916232,,,-43d21m24.17s,-43.356714,,,-1.072,0.045,-0.045,0.0,1.0,-22.189,0.05,-0.05,0.0,1.0,2458491.70673,0.00131,-0.00131,0,1,2.067123,1.08e-05,-1.08e-05,0,1,1.9263234,0.3127207,-0.3127207,0,1,394.2384169,47.86435,-47.86435,0,1,1.5139896,1.649357,-1.649357,0,1,381.7544649,,,,,1127.3682012,,,,,9.7367,0.006,-0.006,0,1,75.1812,0.152,-0.152,0,1,5113.3,93.1,-93.1,0,1,4.77,0.25,-0.25,0,1,0.758633,0.0441809,-0.0441809,0,1,2023-10-05 21:59:27,2024-05-08 12:03:16,NON_HABITABLE,0.94860104,0.0,0.0,0,1,0,1.1207399886644422,5.947393699786541,204.6583726500064,1
6530,6712.01,6712,192943720,192943720.01,1,PC,10h19m47.85s,154.949388,,,-28d57m44.5s,-28.96236,,,40.895,0.114,-0.114,0.0,1.0,0.637,0.111,-0.111,0.0,1.0,2458544.224717,0.001719,-0.001719,0,1,1.8987896,1.08e-05,-1.08e-05,0,1,1.926234,0.268447,-0.268447,0,1,98.2034719,13.722937,-13.722937,0,1,2.2042465,2.741955,-2.741955,0,1,5729.7476128,,,,,2218.9811995,,,,,7.71299,0.006,-0.006,0,1,114.978,0.777,-0.777,0,1,6016.28,114.525,-114.525,0,1,3.81004,0.0750363,-0.0750363,0,1,2.17401,0.0935806,-0.0935806,0,1,2023-10-05 21:59:28,2024-01-23 12:02:45,NON_HABITABLE,0.87957535,0.0,0.0,0,0,0,1.064293270555095,8.653601274635912,50.98208261193468,1
6531,6713.01,6713,428673146,428673146.01,1,PC,11h59m10.16s,179.792354,,,-20d21m20.18s,-20.355606,,,141.869,0.092,-0.092,0.0,1.0,-423.911,0.036,-0.036,0.0,1.0,2458571.522303,0.001537,-0.001537,0,1,2.1538049,1.14e-05,-1.14e-05,0,1,1.6541007,0.116891,-0.116891,0,1,137.9312313,18.352444,-18.352444,0,1,0.8814471,0.9638614,-0.9638614,0,1,331.6009868,,,,,1088.3628347,,,,,7.0276,0.006,-0.006,0,1,20.3632,0.02445,-0.02445,0,1,4944.24,103.209,-103.209,0,1,4.58767,0.079974,-0.079974,0,1,0.757603,0.0405226,-0.0405226,0,1,2023-10-05 21:59:28,2024-08-18 12:02:55,NON_HABITABLE,0.98814471,0.0,0.0,0,1,1,1.1486096286694158,5.8069435336816655,83.38739468075029,1
6533,6715.01,6715,460950389,460950389.01,1,PC,10h36m37.91s,159.157968,,,-64d47m53.63s,-64.798231,,,-17.585,0.04,-0.04,0.0,1.0,10.299,0.036,-0.036,0.0,1.0,2460014.968644,0.002552,-0.002552,0,1,2.8618782,0.0002213,-0.0002213,0,1,2.2839791,0.3748185,-0.3748185,0,1,2450.9899956,222.75552,-222.75552,0,1,3.9033641,1.8246257,-1.8246257,0,1,220.0858555,,,,,982.3534679,,,,,11.649,0.006,-0.006,0,1,150.336,0.5265,-0.5265,0,1,4743.0,121.631,-121.631,0,1,4.51969,0.0960099,-0.0960099,0,1,0.793587,0.0548744,-0.0548744,0,1,2023-10-05 21:59:28,2024-05-20 12:03:19,NON_HABITABLE,0.70966359,0.0,0.0,0,0,0,1.3511536454458077,5.398551112501779,1073.1223076768488,0
6534,6716.01,6716,112115898,112115898.01,1,PC,07h26m37.7s,111.657082,,,-30d33m07.85s,-30.55218,,,-316.472,0.074,-0.074,0.0,1.0,58.995,0.08,-0.08,0.0,1.0,2458495.165624,0.001712,-0.001712,0,1,4.718569,1.56e-05,-1.56e-05,0,1,1.1450785,0.493182,-0.493182,0,1,1734.8673947,259.83228,-259.83228,0,1,1.0102426,0.5145737,-0.5145737,0,1,4.6540316,,,,,374.6080294,,,,,11.7735,0.007,-0.007,0,1,18.8873,0.0179,-0.0179,0,1,3190.0,157.0,-157.0,0,1,5.01971,0.0185439,-0.0185439,0,1,0.226654,0.0068166,-0.0068166,0,1,2023-10-05 21:59:28,2024-01-23 12:02:45,NON_HABITABLE,0.99897574,0.63459684,0.7607839411999999,0,1,1,1.7437185992675899,1.732368848219346,1515.062835986497,0
6535,6717.01,6717,34986694,34986694.01,1,PC,10h57m18.02s,164.325075,,,-04d40m27.89s,-4.674414,,,-145.923,0.175,-0.175,0.0,1.0,-198.491,0.147,-0.147,0.0,1.0,2459281.317965,0.000677,-0.000677,0,1,0.4707476,1.26e-05,-1.26e-05,0,1,0.5009607,0.1479518,-0.1479518,0,1,5060.8335277,976.0742,-976.0742,0,1,1.852907,0.4036643,-0.4036643,0,1,105.0615662,,,,,816.5461157,,,,,13.9087,0.008,-0.008,0,1,53.7293,0.29075,-0.29075,0,1,3254.0,157.0,-157.0,0,1,5.0301,0.0195213,-0.0195213,0,1,0.219973,0.0068233,-0.0068233,0,1,2023-10-05 21:59:28,2025-04-22 12:03:00,NON_HABITABLE,0.9147093,0.0,0.0,0,1,0,0.38577084294059716,4.6640197387129065,10102.236413881537,0
6536,6718.01,6718,405428714,405428714.01,1,PC,23h49m27.98s,357.366601,,,-78d55m58.68s,-78.932968,,,-9.541,0.041,-0.041,0.0,1.0,-6.452,0.04,-0.04,0.0,1.0,2460126.814381,0.001867,-0.001867,0,1,2.9532145,0.0001833,-0.0001833,0,1,3.9795532,0.1323681,-0.1323681,0,1,3110.6890792,120.34025,-120.34025,0,1,10.2396383,0.5802691,-0.5802691,0,1,1856.624045,,,,,1674.1745752,,,,,11.529,0.006,-0.006,0,1,464.958,4.3815,-4.3815,0,1,5483.2,5499.6,-5499.6,0,1,4.3,2.0,-2.0,0,1,1.68056,0.0793718,-0.0793718,0,1,2023-10-05 22:10:43,2024-12-05 16:02:02,NON_HABITABLE,0.07603617000000007,0.0,0.0,0,0,0,1.3745290454277659,7.5270535549813,781.6677252944563,0
6538,672.01,672,151825527,151825527.01,1,CP,11h11m57.81s,167.990863,,,-39d19m41.21s,-39.328115,,,85.141,0.046,-0.046,0.0,1.0,-74.728,0.038,-0.038,0.0,1.0,2458546.478904,0.000232,-0.000232,0,1,3.6335834,1.9e-06,-1.9e-06,0,1,1.8069693,0.053076,-0.053076,0,1,8668.4420489,128.4311,-128.4311,0,1,5.1614854,0.2219904,-0.2219904,0,1,33.4741636,,,,,613.4754434,,,,,11.6739,0.007,-0.007,0,1,66.9071,0.15285,-0.15285,0,1,3765.0,65.0,-65.0,0,1,4.75169,0.342271,-0.342271,0,1,0.544068,0.016274,-0.016274,0,1,2019-05-07 15:39:33,2025-07-09 10:08:02,NON_HABITABLE,0.58385146,0.0,0.2830491131999999,0,0,0,1.533330521235164,3.540210162326323,4797.224419737281,0
6540,6721.01,6721,253917292,253917292.01,1,PC,22h29m57.39s,337.48912,,,-31d55m44.71s,-31.929085,,,15.396,0.061,-0.061,0.0,1.0,-8.875,0.047,-0.047,0.0,1.0,2460156.710458,0.001775,-0.001775,0,1,4.6086414,0.0008055,-0.0008055,0,1,3.5610971,0.1454808,-0.1454808,0,1,27081.6985753,1321.7114,-1321.7114,0,1,17.9837961,0.6833645,-0.6833645,0,1,373.2657632,,,,,1121.0482082,,,,,13.6732,0.008,-0.008,0,1,784.252,19.018,-19.018,0,1,5693.0,126.0,-126.0,0,1,4.37269,0.08130604999999999,-0.08130604999999999,0,1,1.08355,0.06,-0.06,0,1,2023-10-18 20:59:29,2023-10-27 12:02:48,NON_HABITABLE,0.0,0.0,0.0,0,0,0,1.7243085155175228,5.924966141851617,7604.872939417198,0
6541,6722.01,6722,220524097,220524097.01,1,PC,02h49m52.13s,42.467198,,,-62d43m24.91s,-62.723587,,,7.434,0.036,-0.036,0.0,1.0,-47.669,0.035,-0.035,0.0,1.0,2460156.166339,0.001182,-0.001182,0,1,3.9613114,0.0001568,-0.0001568,0,1,2.5843337,0.1193832,-0.1193832,0,1,15578.1136873,395.1928,-395.1928,0,1,9.2319785,0.4656645,-0.4656645,0,1,164.6967384,,,,,913.6734375,,,,,13.6157,0.006,-0.006,0,1,449.618,3.897,-3.897,0,1,5221.0,122.0,-122.0,0,1,4.64701,0.08130604999999999,-0.08130604999999999,0,1,0.741696,0.06,-0.06,0,1,2023-10-18 20:59:29,2024-12-05 16:02:02,NON_HABITABLE,0.17680215,0.0,0.0,0,0,0,1.6016701009518852,5.110159240472948,6027.9009863931315,0
6542,6723.01,6723,370010846,370010846.01,1,PC,03h07m57.01s,46.987523,,,-66d06m40.27s,-66.111186,,,3.925,0.026,-0.026,0.0,1.0,-4.85,0.025,-0.025,0.0,1.0,2460156.827447,0.001378,-0.001378,0,1,3.4852362,0.00017,-0.00017,0,1,3.0318968,0.1437716,-0.1437716,0,1,14856.89726,437.0831,-437.0831,0,1,12.6093335,0.559151,-0.559151,0,1,494.0825841,,,,,1202.4572246,,,,,13.8564,0.006,-0.006,0,1,822.224,9.151,-9.151,0,1,5728.0,122.0,-122.0,0,1,4.42477,0.08130604999999999,-0.08130604999999999,0,1,1.02553,0.06,-0.06,0,1,2023-10-18 20:59:29,2024-12-05 16:02:02,NON_HABITABLE,0.0,0.0,0.0,0,0,0,1.500791158561049,6.204724585218675,4900.197249392772,0
6543,6724.01,6724,261646133,261646133.01,1,PC,01h16m16.22s,19.06757,,,-79d53m38.04s,-79.893899,,,50.39,0.05,-0.05,0.0,1.0,8.638,0.042,-0.042,0.0,1.0,2460117.812125,0.011515,-0.011515,0,1,42.8614655,0.0007446,-0.0007446,0,1,7.635,0.92,-0.92,0,1,908.0,59.6776,-59.6776,0,1,4.13549,0.296934,-0.296934,0,1,24.431,,,,,619.0,,,,,10.4225,0.006,-0.006,0,1,250.491,1.4675,-1.4675,0,1,5703.4,110.7,-110.7,0,1,4.04,0.07,-0.07,0,1,1.61,0.08,-0.08,0,1,2023-10-18 20:59:46,2023-10-19 12:02:53,NON_HABITABLE,0.686451,0.0,0.272,0,0,0,3.7810361555642307,3.235968902294378,118.92598311382015,0
6546,6727.01,6727,47482754,47482754.01,1,PC,22h50m55.79s,342.732459,,,-29d48m32.79s,-29.809107,,,-25.974,0.076,-0.076,0.0,1.0,-53.359,0.087,-0.087,0.0,1.0,2460199.010164,0.007965,-0.007965,0,1,15.3471548,7.87e-05,-7.87e-05,0,1,3.703,0.409,-0.409,0,1,946.0,53.4291,-53.4291,0,1,2.53444,0.165205,-0.165205,0,1,48.0518,,,,,733.0,,,,,10.1172,0.006,-0.006,0,1,136.505,0.986,-0.986,0,1,5791.0,125.8,-125.8,0,1,4.53,0.08,-0.08,0,1,0.92,0.05,-0.05,0,1,2023-10-26 17:54:02,2024-09-12 12:02:47,NON_HABITABLE,0.846556,0.0,0.04400000000000004,0,0,0,2.7940538638516887,3.892876882585751,255.46847003281934,0
6547,6728.01,6728,287326127,287326127.01,1,PC,07h19m06.6s,109.777497,,,-55d50m16.23s,-55.837843,,,17.109,0.047,-0.047,0.0,1.0,-3.021,0.041,-0.041,0.0,1.0,2460190.897245,0.009325,-0.009325,0,1,24.9636551,0.0002325,-0.0002325,0,1,5.444,0.616,-0.616,0,1,461.0,22.3421,-22.3421,0,1,4.53167,0.290342,-0.290342,0,1,58.006,,,,,768.0,,,,,9.608,0.006,-0.006,0,1,337.672,2.616,-2.616,0,1,6388.0,134.59,-134.59,0,1,3.71291,0.0892954,-0.0892954,0,1,2.61,0.12,-0.12,0,1,2023-10-26 17:54:02,2023-10-27 12:02:48,NON_HABITABLE,0.646833,0.0,0.0,0,0,0,3.256697679305454,4.077639133650396,84.68036651719939,1
6548,6729.01,6729,426032475,426032475.01,1,PC,03h01m14.49s,45.310382,,,-75d12m11.91s,-75.203308,,,56.917,0.045,-0.045,0.0,1.0,41.741,0.047,-0.047,0.0,1.0,2460194.739442,0.006882,-0.006882,0,1,7.8374554,4.75e-05,-4.75e-05,0,1,4.754,0.795,-0.795,0,1,188.0,12.4418,-12.4418,0,1,2.26966,0.1511,-0.1511,0,1,467.43,,,,,1295.0,,,,,9.0529,0.006,-0.006,0,1,186.378,0.909,-0.909,0,1,6289.7,108.2,-108.2,0,1,3.99,0.09,-0.09,0,1,1.86,0.08,-0.08,0,1,2023-10-26 17:54:03,2023-11-24 12:03:21,NON_HABITABLE,0.873034,0.0,0.0,0,0,0,2.17899898453386,6.149386677494962,39.545637453589094,1
6549,6729.02,6729,426032475,426032475.02,2,PC,03h01m14.49s,45.310382,,,-75d12m11.91s,-75.203308,,,56.917,0.045,-0.045,0.0,1.0,41.741,0.047,-0.047,0.0,1.0,2460204.991575,0.019538,-0.019538,0,1,3.8638303,4.56e-05,-4.56e-05,0,1,2.992,1.627,-1.627,0,1,109.0,16.3434,-16.3434,0,1,1.80822,0.205362,-0.205362,0,1,795.693,,,,,1479.0,,,,,9.0529,0.006,-0.006,0,1,186.378,0.909,-0.909,0,1,6289.7,108.2,-108.2,0,1,3.99,0.09,-0.09,0,1,1.86,0.08,-0.08,0,1,2023-10-26 17:54:03,2024-09-29 12:02:46,NON_HABITABLE,0.919178,0.0,0.0,0,1,0,1.5818262550749682,6.680469410104467,36.43046910746353,1
6551,6730.01,6730,382521776,382521776.01,1,PC,00h49m26.13s,12.358885,,,-53d54m53.8s,-53.914944,,,23.28,0.02,-0.02,0.0,1.0,-12.116,0.021,-0.021,0.0,1.0,2460186.072113,0.001498,-0.001498,0,1,4.3934744,0.0005958,-0.0005958,0,1,3.0547623,0.1305233,-0.1305233,0,1,11541.7099365,425.83148,-425.83148,0,1,10.511208,0.7905655,-0.7905655,0,1,270.8235342,,,,,1034.6449679,,,,,12.8021,0.006,-0.006,0,1,432.935,2.6895,-2.6895,0,1,5349.0,5599.1,-5599.1,0,1,4.4,2.0,-2.0,0,1,0.977886,0.055402,-0.055402,0,1,2023-10-26 17:58:31,2024-07-01 12:03:09,NON_HABITABLE,0.04887920000000001,0.0,0.0,0,0,0,1.6851897783680172,5.6051530844292845,3778.2665309943977,0
6552,6731.01,6731,9032367,9032367.01,1,PC,23h43m38.82s,355.911751,,,-11d16m21.47s,-11.272631,,,16.965,0.111,-0.111,0.0,1.0,-13.762,0.068,-0.068,0.0,1.0,2460183.748081,0.002401,-0.002401,0,1,1.631858,0.000314,-0.000314,0,1,1.8201336,0.1641576,-0.1641576,0,1,17812.0219789,1240.3127,-1240.3127,0,1,11.400179,0.8355213,-0.8355213,0,1,489.1342881,,,,,1199.4351627,,,,,14.3604,0.007,-0.007,0,1,566.544,17.053,-17.053,0,1,4778.0,123.0,-123.0,0,1,4.51281,0.08130604999999999,-0.08130604999999999,0,1,0.805143,0.06,-0.06,0,1,2023-10-26 17:58:31,2024-09-12 12:02:47,NON_HABITABLE,0.0,0.0,0.0,0,0,0,0.9676900606398622,6.194679410904756,9786.101521777566,0
6553,6732.01,6732,349891396,349891396.01,1,PC,18h17m35.73s,274.39888,,,-53d01m01.67s,-53.01713,,,-19.232,0.078,-0.078,0.0,1.0,-3.732,0.075,-0.075,0.0,1.0,2460121.49861,0.001523,-0.001523,0,1,1.3003394,0.0001491,-0.0001491,0,1,1.341,0.127,-0.127,0,1,38320.0,2233.9,-2233.9,0,1,12.0407,0.524914,-0.524914,0,1,99.5651,,,,,880.0,,,,,14.2548,0.007,-0.007,0,1,234.672,2.3505,-2.3505,0,1,3658.0,157.0,-157.0,0,1,4.67,0.01,-0.01,0,1,0.58,0.02,-0.02,0,1,2023-11-02 22:49:03,2024-08-22 10:08:01,NON_HABITABLE,0.0,0.0,0.0,0,0,0,0.8330566772658196,4.610805278986433,28575.668474520156,0
6554,6733.01,6733,221566773,221566773.01,1,PC,16h33m37.18s,248.404924,,,-56d33m22.08s,-56.556132,,,-3.035,0.032,-0.032,0.0,1.0,-4.979,0.027,-0.027,0.0,1.0,2460118.586103,0.004421,-0.004421,0,1,3.2529571,1.78e-05,-1.78e-05,0,1,4.813,0.738,-0.738,0,1,6055.0,351.813,-351.813,0,1,15.5894,1.02278,-1.02278,0,1,3031.39,,,,,2067.0,,,,,12.8086,0.006,-0.006,0,1,1196.73,32.435,-32.435,0,1,6623.0,134.4,-134.4,0,1,3.89,0.09,-0.09,0,1,2.21,0.11,-0.11,0,1,2023-11-02 22:49:03,2025-05-08 12:03:13,NON_HABITABLE,0.0,0.0,0.0,0,0,0,1.4476145292232088,8.017106366458732,1258.050850186817,0
6555,6734.01,6734,412666676,412666676.01,1,PC,17h31m52.63s,262.96928,,,-48d22m16.2s,-48.371167,,,5.751,0.045,-0.045,0.0,1.0,-10.414,0.032,-0.032,0.0,1.0,2460114.258841,0.002884,-0.002884,0,1,4.6068687,1.43e-05,-1.43e-05,0,1,3.286,0.216,-0.216,0,1,15647.0,686.864,-686.864,0,1,12.7334,0.6833645,-0.6833645,0,1,379.623,,,,,1229.0,,,,,13.0013,0.006,-0.006,0,1,544.063,7.3305,-7.3305,0,1,5917.0,122.0,-122.0,0,1,4.4,0.08130604999999999,-0.08130604999999999,0,1,1.08,0.06,-0.06,0,1,2023-11-02 22:49:03,2025-07-22 12:04:25,NON_HABITABLE,0.0,0.0,0.0,0,0,0,1.7239923997102244,5.941809383934757,4761.714923397771,0
6556,6735.01,6735,76899250,76899250.01,1,PC,18h04m34.2s,271.142485,,,-58d00m52.07s,-58.014464,,,3.68,0.059,-0.059,0.0,1.0,-14.192,0.055,-0.055,0.0,1.0,2460123.698289,0.001928,-0.001928,0,1,3.3357969,7e-06,-7e-06,0,1,1.39,0.412,-0.412,0,1,5024.0,453.35,-453.35,0,1,11.1895,0.795607,-0.795607,0,1,304.514,,,,,1163.0,,,,,12.533,0.006,-0.006,0,1,768.537,21.1825,-21.1825,0,1,6517.0,129.1,-129.1,0,1,4.21,0.1,-0.1,0,1,1.5,0.08,-0.08,0,1,2023-11-02 22:49:03,2025-04-26 12:03:08,NON_HABITABLE,0.0,0.0,0.0,0,0,0,1.466905422634395,5.721995604075559,3614.3858889310154,0
